"1736259177-11","https://www.leo-bw.de/web/guest/ergebnisliste-gross?p_p_id=LEOBWSearchResult_WAR_sucheportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_LEOBWSearchResult_WAR_sucheportlet_action=liste&_LEOBWSearchResult_WAR_sucheportlet_searchId=1736258715896&_LEOBWSearchResult_WAR_sucheportlet_delta=100&_LEOBWSearchResult_WAR_sucheportlet_sort=SCORE&_LEOBWSearchResult_WAR_sucheportlet_mode=list&_LEOBWSearchResult_WAR_sucheportlet_cur=10","Illmensee","https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/21100/Illmensee"
"1736259177-12","https://www.leo-bw.de/web/guest/ergebnisliste-gross?p_p_id=LEOBWSearchResult_WAR_sucheportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_LEOBWSearchResult_WAR_sucheportlet_action=liste&_LEOBWSearchResult_WAR_sucheportlet_searchId=1736258715896&_LEOBWSearchResult_WAR_sucheportlet_delta=100&_LEOBWSearchResult_WAR_sucheportlet_sort=SCORE&_LEOBWSearchResult_WAR_sucheportlet_mode=list&_LEOBWSearchResult_WAR_sucheportlet_cur=10","Rot an der Rot","https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/17494/Rot+an+der+Rot"
"1736259177-13","https://www.leo-bw.de/web/guest/ergebnisliste-gross?p_p_id=LEOBWSearchResult_WAR_sucheportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_LEOBWSearchResult_WAR_sucheportlet_action=liste&_LEOBWSearchResult_WAR_sucheportlet_searchId=1736258715896&_LEOBWSearchResult_WAR_sucheportlet_delta=100&_LEOBWSearchResult_WAR_sucheportlet_sort=SCORE&_LEOBWSearchResult_WAR_sucheportlet_mode=list&_LEOBWSearchResult_WAR_sucheportlet_cur=10","Riedlingen","https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/17477/Riedlingen"
"1736259177-14","https://www.leo-bw.de/web/guest/ergebnisliste-gross?p_p_id=LEOBWSearchResult_WAR_sucheportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_LEOBWSearchResult_WAR_sucheportlet_action=liste&_LEOBWSearchResult_WAR_sucheportlet_searchId=1736258715896&_LEOBWSearchResult_WAR_sucheportlet_delta=100&_LEOBWSearchResult_WAR_sucheportlet_sort=SCORE&_LEOBWSearchResult_WAR_sucheportlet_mode=list&_LEOBWSearchResult_WAR_sucheportlet_cur=10","Dornstadt","https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/16752/Dornstadt"
"1736259177-15","https://www.leo-bw.de/web/guest/ergebnisliste-gross?p_p_id=LEOBWSearchResult_WAR_sucheportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_LEOBWSearchResult_WAR_sucheportlet_action=liste&_LEOBWSearchResult_WAR_sucheportlet_searchId=1736258715896&_LEOBWSearchResult_WAR_sucheportlet_delta=100&_LEOBWSearchResult_WAR_sucheportlet_sort=SCORE&_LEOBWSearchResult_WAR_sucheportlet_mode=list&_LEOBWSearchResult_WAR_sucheportlet_cur=10","Schwendi","https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/17580/Schwendi"
"1736259177-16","https://www.leo-bw.de/web/guest/ergebnisliste-gross?p_p_id=LEOBWSearchResult_WAR_sucheportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_LEOBWSearchResult_WAR_sucheportlet_action=liste&_LEOBWSearchResult_WAR_sucheportlet_searchId=1736258715896&_LEOBWSearchResult_WAR_sucheportlet_delta=100&_LEOBWSearchResult_WAR_sucheportlet_sort=SCORE&_LEOBWSearchResult_WAR_sucheportlet_mode=list&_LEOBWSearchResult_WAR_sucheportlet_cur=10","Jungingen","https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/16439/Jungingen"
"1736259177-17","https://www.leo-bw.de/web/guest/ergebnisliste-gross?p_p_id=LEOBWSearchResult_WAR_sucheportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_LEOBWSearchResult_WAR_sucheportlet_action=liste&_LEOBWSearchResult_WAR_sucheportlet_searchId=1736258715896&_LEOBWSearchResult_WAR_sucheportlet_delta=100&_LEOBWSearchResult_WAR_sucheportlet_sort=SCORE&_LEOBWSearchResult_WAR_sucheportlet_mode=list&_LEOBWSearchResult_WAR_sucheportlet_cur=10","Ummendorf","https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/17695/Ummendorf"
"1736259177-18","https://www.leo-bw.de/web/guest/ergebnisliste-gross?p_p_id=LEOBWSearchResult_WAR_sucheportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_LEOBWSearchResult_WAR_sucheportlet_action=liste&_LEOBWSearchResult_WAR_sucheportlet_searchId=1736258715896&_LEOBWSearchResult_WAR_sucheportlet_delta=100&_LEOBWSearchResult_WAR_sucheportlet_sort=SCORE&_LEOBWSearchResult_WAR_sucheportlet_mode=list&_LEOBWSearchResult_WAR_sucheportlet_cur=10","Tiefenbach","https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/17693/Tiefenbach"
"1736259177-19","https://www.leo-bw.de/web/guest/ergebnisliste-gross?p_p_id=LEOBWSearchResult_WAR_sucheportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_LEOBWSearchResult_WAR_sucheportlet_action=liste&_LEOBWSearchResult_WAR_sucheportlet_searchId=1736258715896&_LEOBWSearchResult_WAR_sucheportlet_delta=100&_LEOBWSearchResult_WAR_sucheportlet_sort=SCORE&_LEOBWSearchResult_WAR_sucheportlet_mode=list&_LEOBWSearchResult_WAR_sucheportlet_cur=10","Unlingen","https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/17706/Unlingen"
"1736259177-20","https://www.leo-bw.de/web/guest/ergebnisliste-gross?p_p_id=LEOBWSearchResult_WAR_sucheportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_LEOBWSearchResult_WAR_sucheportlet_action=liste&_LEOBWSearchResult_WAR_sucheportlet_searchId=1736258715896&_LEOBWSearchResult_WAR_sucheportlet_delta=100&_LEOBWSearchResult_WAR_sucheportlet_sort=SCORE&_LEOBWSearchResult_WAR_sucheportlet_mode=list&_LEOBWSearchResult_WAR_sucheportlet_cur=10","Wain","https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/17735/Wain"
