Q84349560,Landkreis Bautzen,Sachsen
Q20051143,Landkreis Bautzen,Sachsen
Q1144003,Landkreis Bautzen,Sachsen
Q32059249,Landkreis Bautzen,Sachsen
Q2340999,Landkreis Bautzen,Sachsen
Q21993030,Landkreis Bautzen,Sachsen
Q29789697,Landkreis Bautzen,Sachsen
Q104640029,Landkreis Bautzen,Sachsen
Q1220851,Landkreis Bautzen,Sachsen
Q10379878,Landkreis Bautzen,Sachsen
Q10708343,Landkreis Bautzen,Sachsen
Q10713828,Landkreis Bautzen,Sachsen
Q10714572,Landkreis Bautzen,Sachsen
Q10719651,Landkreis Bautzen,Sachsen
Q10720834,Landkreis Bautzen,Sachsen
Q10729162,Landkreis Bautzen,Sachsen
Q10767959,Landkreis Bautzen,Sachsen
Q10784185,Landkreis Bautzen,Sachsen
Q10787696,Landkreis Bautzen,Sachsen
Q14524855,Landkreis Bautzen,Sachsen
Q14540747,Landkreis Bautzen,Sachsen
Q995811,Landkreis Bautzen,Sachsen
Q2258752,Landkreis Bautzen,Sachsen
Q51882580,Landkreis Bautzen,Sachsen
Q1417431,Landkreis Bautzen,Sachsen
Q863982,Landkreis Bautzen,Sachsen
Q160661,Landkreis Bautzen,Sachsen
Q160777,Landkreis Bautzen,Sachsen
Q160851,Landkreis Bautzen,Sachsen
Q160955,Landkreis Bautzen,Sachsen
Q160991,Landkreis Bautzen,Sachsen
Q160989,Landkreis Bautzen,Sachsen
Q161006,Landkreis Bautzen,Sachsen
Q162662,Landkreis Bautzen,Sachsen
Q162670,Landkreis Bautzen,Sachsen
Q131951,Landkreis Bautzen,Sachsen
Q160429,Landkreis Bautzen,Sachsen
Q160447,Landkreis Bautzen,Sachsen
Q160526,Landkreis Bautzen,Sachsen
Q160535,Landkreis Bautzen,Sachsen
Q160547,Landkreis Bautzen,Sachsen
Q160555,Landkreis Bautzen,Sachsen
Q160589,Landkreis Bautzen,Sachsen
Q160597,Landkreis Bautzen,Sachsen
Q160634,Landkreis Bautzen,Sachsen
Q160650,Landkreis Bautzen,Sachsen
Q160654,Landkreis Bautzen,Sachsen
Q20737438,Landkreis Bautzen,Sachsen
Q1317049,Landkreis Bautzen,Sachsen
Q15111427,Landkreis Bautzen,Sachsen
Q19608774,Landkreis Bautzen,Sachsen
Q21076669,Landkreis Bautzen,Sachsen
Q1754124,Landkreis Bautzen,Sachsen
Q1789023,Landkreis Bautzen,Sachsen
Q15126781,Landkreis Bautzen,Sachsen
Q63203786,Landkreis Bautzen,Sachsen
Q1895165,Landkreis Bautzen,Sachsen
Q1948728,Landkreis Bautzen,Sachsen
Q2037415,Landkreis Bautzen,Sachsen
Q1270895,Landkreis Bautzen,Sachsen
Q1272247,Landkreis Bautzen,Sachsen
Q884562,Landkreis Bautzen,Sachsen
Q57610699,Landkreis Bautzen,Sachsen
Q61388110,Landkreis Bautzen,Sachsen
