Q1495738,Gaswerk,13
Q178561,Schlacht,13
Q16735822,historisches Museum,13
Q2301048,Sonderlandeplatz,13
Q98141380,Kirchhofbefestigung,13
Q3500933,Hochwasserrückhaltebecken,13
Q205495,Tankstelle,13
Q625994,Tagung,13
Q1774898,Ambulanz (Einrichtung),13
Q35127,Website,13
Q3491088,Mesoregion,13
Q85631896,kreisfreie Stadt in Bayern,13
Q60129,Monopteros,13
Q162633,Akademie,13
Q158454,UNESCO-Biosphärenreservat,13
Q98518247,Bildhäuschen,13
Q513550,Einsiedelei,13
Q18330146,Kulturstiftung,13
Q14204246,Seite im Projektnamensraum,13
Q61453609,Biosphärenreservat,13
Q4817,Säule,13
Q2659904,staatliche Organisation,13
Q11822917,Pferderennbahn,12
Q943876,Mälzerei,12
Q2373919,Lebensgemeinschaft,12
Q116461943,Friedhofsmauer,12
Q1469420,Volkshochschule (Deutschland),12
Q334383,Abteikirche,12
Q64654999,ehemaliges Theater,12
Q178743,Stele,12
Q11166728,Fernsehturm,12
Q452543,Oberlandesgericht,12
Q31838271,Festsaal,12
Q820243,Bismarckdenkmal,12
Q378427,Literaturpreis,12
Q900729,Gas-und-Dampf-Kombikraftwerk,12
Q1597339,Kolleg,12
Q1406904,Fernbahnhof,12
Q62078547,staatliche Forschungsuniversität,12
Q98141330,Friedhofskreuz,12
Q52815,Sexkino,12
Q381885,Grab,12
Q3241045,Krankheitsausbruch,12
Q1784021,Kopie,12
Q176799,Truppenteil,12
Q3640372,Brauhaus,12
Q1191753,Busdepot,12
Q33036816,Eiche,12
Q519924,Landeskommando,12
Q674541,Mittelgebirge,12
Q1936626,Saalkirche,12
Q446013,Pumpwerk,12
Q7138926,Parlamentsgebäude,12
Q30014735,Busnetz,12
Q837142,Pflegeheim,12
Q746628,Atelier,12
Q12104174,Völkerkundemuseum,12
Q7309637,regulierter Markt,12
Q2140646,Stadtbahn,12
Q273120,Protest,12
Q564148,Mensa,12
Q4286337,Stadtbezirk,12
Q40558,Schmiede,12
Q819511,Abraumhalde,12
Q15900616,Veranstaltungsfolge,12
Q962715,Gasbehälter,12
Q866133,Universitätsmuseum,12
Q12570,Hängebrücke,12
Q464780,Münzprägeanstalt,12
Q29592411,Laufbrunnen,12
Q1684522,Jazzclub,12
Q98094534,Wachgebäude,12
Q1594896,Heilig-Geist-Spital,11
Q11032,Zeitung,11
Q468939,Sakristei,11
Q428759,Holzbrücke,11
Q299454,Terra Wortmann Open,11
Q40551,Salzbergwerk,11
Q1802963,Herrenhaus,11
Q1906904,Maschinenhaus,11
Q223689,Pietà,11
Q2416217,Theatergruppe,11
Q2513989,Verbandsgemeinde in Sachsen-Anhalt,11
Q277565,Arbeitserziehungslager,11
Q641347,Local Internet Registry,11
Q952885,Orangerie,11
Q1365704,Ringlokschuppen,11
Q10832530,Eisenwerk,11
Q2518428,Verstärker (Verkehr),11
Q10145,Meilenstein,11
Q1436181,Lustschloss,11
Q1065252,Pension,11
Q1719244,KZ-Außenlager,11
Q1540283,Viehhof,11
Q2977,Kathedrale,11
Q16519632,wissenschaftliche Organisation,11
Q20057682,Regionalbibliothek,11
Q1585248,Landesvertretung bei Bund,11
Q62447,Flugplatz,11
Q1636697,Humanistisches Gymnasium,11
Q202199,Binneninsel,11
Q1430419,Floßgraben,11
Q44377,Tunnel,11
Q1865249,Literaturmuseum,11
Q13033698,Marktplatz,11
Q679206,Organisationseinheit,11
Q1264071,Sudhaus,11
Q5061188,Kulturhaus,11
Q2144320,Freileitung,11
Q1221119,Dienststelle,11
Q165044,Gewächshaus,11
Q58148376,Hofanlage,11
Q6017969,Aussichtspunkt,11
Q114768,Getreidespeicher,11
Q1639354,Simultankirche,11
Q111285614,Handwerksplatz,11
Q98094492,Terrassengarten,11
Q21286738,dauerhaftes Wikimedia-Seitenduplikat,11
Q1798641,Sendeturm,11
Q414147,Akademie der Wissenschaften,11
Q740326,Freizeitbad,11
Q884742,Blockhaus,11
Q1516537,technisches Denkmal,11
Q20202072,letzter Halt,11
Q221722,Fahrradweg,11
Q159313,Agglomeration,11
Q2710737,Halde,11
Q121589701,Einzelsiedlung mit Kirche,10
Q23902005,Literaturfestival,10
Q1739536,Kernstadt,10
Q1307580,Mittelbehörde,10
Q778305,Kehillah,10
Q1320830,Durchgang,10
Q2532223,Ehrenfriedhof,10
Q334453,Abteilung,10
Q56395672,Jesuitenkirche,10
Q1471069,Mittelschule,10
Q3175539,Larger urban zone (LUZ),10
Q1103285,Vereinshaus,10
Q19479037,Skulpturenserie,10
Q1093436,Computermuseum,10
Q115427560,Exzellenzuniversität,10
Q29167077,Wikimedia Summit,10
Q1362225,Speicher,10
Q2827199,Bäuerliche Landwirtschaft,10
Q59354518,Stolperstein Pflegeheim Vorwerk,10
Q22812402,Wegweiser,10
Q27028153,Straßenbahndepot,10
Q1627767,Laubengang,10
Q3215290,künstlicher See,10
Q643918,Bundesgartenschau,10
Q317669,Stadtbezirk von Düsseldorf,10
Q329683,Industriegebiet,10
Q858012,Bierpalast,10
Q13415859,Stadtbezirk in Wuppertal,10
Q178706,Institution,10
Q828862,Berufsfachschule (Deutschland),10
Q332128,Abschnittswall,10
Q170321,Feuchtgebiet,10
Q2265915,Segelfluggelände,10
Q188734,Doline,10
Q1792623,Kunstschule,10
Q744913,Flugunfall,10
Q55759118,Schleusenwärterhaus,10
Q198632,Ziegelei,10
Q204776,Sitzbank,10
Q18600372,Ortsamtsbereich,10
Q27926759,Bezirksparteischule,10
Q17524420,Aspekt der Geschichte,10
Q64728694,geplantes Objekt,10
Q272231,Arboretum,10
Q110712535,Stadtbezirk von Leipzig,10
Q18744396,Landesverband,10
Q3062261,Online Ausstellung,10
Q376,Uhr,10
Q1711697,Wildpark,10
Q64953083,car-free place,10
Q109882149,Kletterhalle,10
Q2516357,Verkehrsmuseum,10
Q27888184,Hafenkran,10
Q27679552,Kreuzigungsgruppe,10
Q274393,Bäckerei,10
Q29527347,Figur,10
Q2772772,Militärmuseum,10
Q505774,Pegel,10
Q15275719,wiederkehrendes Ereignis,10
Q1621034,historisches Territorium,10
Q644264,Kinderkrankenhaus,10
Q1635663,Vorwerk,10
Q209333,Altwasser,10
Q708457,Wetterung,10
Q83620,Verkehrsweg,10
Q2520755,Verwaltungsverband,10
Q96888669,Wissenschaftsverlag,10
Q131862,Trigonometrischer Punkt,10
Q29469577,Historischer LGBT-Ort,10
Q12042092,Trauerhalle,10
Q178193,Dampfschiff,10
Q1391390,Fachkrankenhaus,10
Q1179791,Glashütte,10
Q26806709,DDR-Meisterschaften im Schwimmen,9
Q1547289,Lutherstadt,9
Q1544184,Landgemeinde in Preußen,9
Q365627,Bahnwärterhaus,9
Q3307426,MetroTram (Berlin),9
Q1602180,Verteidigungsbezirkskommando,9
Q1493752,Ganztagsschule,9
Q14276458,gedeckte Bogenbrücke,9
Q19899465,ehemalige Kirche,9
Q1067164,Verkehrslinie,9
Q35922124,Chorturmkirche,9
Q9332842,Saal,9
Q210272,Kulturerbe,9
Q897056,Finanzgericht,9
Q56242215,katholische Kathedrale,9
Q337071,Landsmannschaft,9
Q8513,Datenbank,9
Q2638480,örtliche Kirchengemeinde,9
Q98141586,Verwalterhaus,9
Q1981640,neusprachliches Gymnasium,9
Q1667127,Schleifkotten,9
Q196068,Herrschaft,9
Q911663,Klappbrücke,9
Q1131329,Grotte,9
Q25099037,Zweckverband (Deutschland),9
Q98929991,Ort,9
Q1161707,Höhenfestpunkt,9
Q9212979,Musikduo,9
Q66374263,Religion eines Landes oder einer Region,9
Q80793,Sonnenuhr,9
Q2111165,Privattheater,9
Q2387901,Tagebaurestloch,9
Q21514702,abgebrochenes Projekt,9
Q1591278,Hausmarke,9
Q352102,Journalistenschule,9
Q3689421,Tourismus-Marketingorganisation,9
Q3895814,Felswand,9
Q5159064,Betonbrücke,9
Q18411786,Besucherzentrum,9
Q927519,Rettungswache,9
Q1549427,Wanderverein,9
Q24897103,Fußgängertunnel,9
Q1968322,Nationales Naturmonument,9
Q1813474,Lehrkrankenhaus,9
Q58036241,Gärtnerhaus,9
Q105501780,Fuß- und Radwegbrücke,9
Q1731711,Tangente,9
Q1386438,Staatsbibliothek,9
Q1412205,Zeughaus,9
Q99460855,integrierte Gesamtschule,9
Q193110,Flussaue,9
Q15642541,nicht physiographische gebietsmäßige Einheit,9
Q159719,Kraftwerk,9
Q11875349,Spielplatz,9
Q47443726,wiederkehrendes Tennis-Turnier,9
Q22811668,Archäologische Institution,9
Q1721546,Kaiser-Wilhelm-Denkmal,9
Q519608,Rangierbahnhof,9
Q1424583,Grabkapelle,9
Q15632133,Stadtbezirk von Köln,9
Q956034,Wasserstraßen- und Schifffahrtsamt,9
Q17362920,Wikimedia-Dublette,9
Q13218805,Parkhaus,9
Q572835,internationale Schule,9
Q47486326,Narrenvereinigung,9
Q12104567,Großwohnsiedlung,9
Q106505035,Siedlung des Mittelalters,9
Q32597970,Stadtteil von Bremerhaven,9
Q18608583,wiederkehrendes Sportereignis,9
Q385337,Dekanat,9
Q744099,Wallburg,9
Q152810,Deponie,9
Q13402009,Geschosswohnungsbau,9
Q22713629,Mädchenschule,9
Q1891817,Gleisanschluss,9
Q1009249,Bundeswasserstraße,9
Q17489659,Werkgruppe,8
Q1734138,Karnevalsverein,8
Q125209036,public transport route,8
Q239582,Sinfonieorchester,8
Q13409250,Luftseilbahn,8
Q1188673,Unterführung,8
Q23621081,Antikensammlung,8
Q101401,Glocke,8
Q757292,Grenzposten,8
Q44896819,Badmintonverein,8
Q18412278,Hausmadonna,8
Q21076217,Kunstprojekt,8
Q1863818,Schifffahrtsmuseum,8
Q11786880,Feuerwehrmuseum,8
Q3238324,Gefallenendenkmal Erster Weltkrieg,8
Q39594,Bucht,8
Q867738,Christian school,8
Q192503,Maar,8
Q1454477,Freileitungskreuzung,8
Q586834,Schnellbus,8
Q10855061,archäologischer Fund,8
Q2031836,orthodoxes Kirchengebäude,8
Q863906,Binnendüne,8
Q693369,Kiosk,8
Q531953,Aufschluss,8
Q500224,Auszugshaus,8
Q847950,Dormitorium,8
Q4990623,Teehaus,8
Q955824,Gelehrtengesellschaft,8
Q184698,Zehntscheune,8
Q113805953,gemeinnützige Körperschaft,8
Q18247357,Bauwerkgruppe,8
Q17297633,Baudenkmal in Bayern,8
Q98446138,Mesnerhaus,8
Q1068623,Sendemast,8
Q120560,Basilica minor,8
Q2678338,Schienennetz,8
Q18691599,militärische Einrichtung,8
Q130487075,industrial gatehouse,8
Q699405,Behausung,8
Q1371037,technische Universität,8
Q79913,Nichtregierungsorganisation,8
Q253030,Oberzentrum,8
Q2338524,Motorsport-Rennstrecke,8
Q98523812,Brückenfigur,8
Q17143723,katholische Pfarrei,8
Q746369,Tonstudio,8
Q483242,Labor,8
Q1298668,Forschungsprojekt,8
Q5341295,Bildungsorganisation,8
Q47509284,Montagewerk,8
Q188055,Belagerung,8
Q1560046,Gügel,8
Q2240172,Schiffsanleger,8
Q1372205,Streusiedlung,8
Q3397516,Stahlbetonbrücke,8
Q844054,Verknüpfung zwischen Straßenbahn und Eisenbahn,8
Q32766,Verfassungsgericht,8
Q200297,Wärmekraftwerk,8
Q2146417,Rettungshubschrauber,8
Q75520,Hochebene,8
Q1669809,Schulsprengel,8
Q355437,Stift,8
Q7725634,literarisches Werk,8
Q56856618,Kunsthandlung,8
Q55677,Keilbahnhof,8
Q74219295,Flakbatterie der deutschen Kriegsmarine,8
Q7210356,politische Organisation,8
Q13222303,Kilometerstein,8
Q9826,Highschool,8
Q1587716,Fremdenverkehrsamt,8
Q1391024,Fachakademie (Bayern),8
Q65651503,Zeitungsausschnittsarchiv,8
Q103229495,Herrenfußballmannschaft,8
Q1210950,channel,8
Q2120173,pädagogische Hochschule,8
Q23044657,Fachoberschule,8
Q88869722,CAA-Workshop der AG CAA,8
Q55484,Turmbahnhof,8
Q736691,Mühlengraben,8
Q738377,Studentenzeitung,8
Q52341833,Staatsarchiv,8
Q203443,Grabstein,8
Q116485604,Fachinformationsdienst,8
Q1237836,Vermessungspfeiler,8
Q1432253,Unterzentrum,8
Q3498533,Erdgaskraftwerk,8
Q1662089,Industriemuseum,8
Q1110794,Tageszeitung,7
Q5198626,Radfahrerverein,7
Q1081138,historische Stätte,7
Q336514,Naturbühne,7
Q1358255,Strategische Bahn,7
Q1572070,Jugendorganisation,7
Q58037772,Kleinhaus,7
Q15206795,Ausstellungssaal,7
Q4005772,Großverband,7
Q62832,Observatorium,7
Q98446051,Kellerhaus,7
Q200538,Fest,7
Q2865305,Handelsunternehmen,7
Q1896682,Schachverein,7
Q562061,Marktgemeinde,7
Q108047541,Außendienststelle,7
Q1562218,Güterumgehungsbahn,7
Q1620908,historische Landschaft,7
Q926743,Marienbildnis,7
Q283202,Hafen,7
Q1169870,Lehrpfad,7
Q360418,Baustelle,7
Q3678424,Sonderstatusstadt,7
Q108169,Römische Kurie,7
Q2485448,Sportverband,7
Q628505,Arbeitslager,7
Q142031,Standseilbahn,7
Q89592988,Cent,7
Q274410,Benefiziat,7
Q278976,Bezirk in Hamburg,7
Q1112477,Schmalspurbahn,7
Q42058997,Ausbildungsstätte der Marine,7
Q9369429,WTA Nürnberg,7
Q24529780,Landspitze,7
Q1272305,Universitätsdörfer,7
Q41971267,Griechische Vase,7
Q7843791,Konsulat,7
Q18616377,Appellationsgericht (Preußen),7
Q1802611,Landessozialgericht,7
Q1782540,Eisenbahnerstadt,7
Q7094076,Online-Datenbank,7
Q57659484,Ausstellungsgebäude,7
Q482329,An-Institut,7
Q627236,Arbeitersiedlung,7
Q18631225,Stiftung,7
Q2319498,Wahrzeichen,7
Q96180429,Stadtteil in Langenhagen,7
Q1414773,Hafenbecken,7
Q1548525,große selbständige Stadt,7
Q3184737,Domkapitel,7
Q2940297,Kalksteinbruch,7
Q56242063,Protestantisches Kirchengebäude,7
Q116505222,ehemaliger Güterbahnhof,7
Q1509716,Kollegiatstift,7
Q39015397,Stellwerk,7
Q1014946,Burgfriedenssäule,7
Q1534870,Holländerwindmühle,7
Q1680993,Güterschuppen,7
Q20826981,Landgemeinde,7
Q4303352,Passagierterminal,7
Q2936105,Wasserscheidenkanal,7
Q1267889,Wasserstraße,7
Q625436,Schwengelpumpe,7
Q373609,Wasserleitung,7
Q1437640,Meisterschule,7
Q1231888,Diözesanmuseum,7
Q2782287,Naturwissenschaftlich-technologisches Gymnasium,7
Q10482023,Elektrizitätswerk,7
Q1515062,Kemenate,7
Q2944640,Gaskraftwerk,7
Q959309,Kohlebergwerk,7
Q2877653,Kirchenarchiv,7
Q191992,Landzunge,7
Q2713614,Mariensäule,7
Q8072,Vulkan,7
Q1091027,Chörlein,7
Q2151479,Richtstätte,7
Q192375,Hangar,7
Q15823129,Kartause,7
Q4387609,Architekturbüro,7
Q819436,Bergbaulehrpfad,7
Q22829012,Tennisturnier Hamburg,7
Q47006607,gaelic games team,7
Q351190,Waldhufendorf,7
Q1780358,Kommunales Kino,7
Q671224,Rechenzentrum,7
Q950431,Drehbrücke,7
Q17000321,Stadthalle,7
Q857883,Bierkeller,7
Q314024,Bundesbehörde in Deutschland,7
Q106512886,Mietvilla,6
Q66490764,Betriebshof,6
Q36794,Tür,6
Q21836433,Verkehrsflughafen,6
Q728659,Vertriebenenverband,6
Q207326,Berggipfel,6
Q1375427,Europameisterschaft,6
Q905318,Kokerei,6
Q1970243,Niederungsburg,6
Q1971570,Fahnenmast,6
Q12353044,Erdölraffinerie,6
Q683595,Flurstück,6
Q2264924,Hafenstadt,6
Q70093915,Einbahnstraße,6
Q288514,Jahrmarkt,6
Q2326317,Stadt- und Gemeindewerk,6
Q11446,Schiff,6
Q1807108,Reederei,6
Q131163540,Lokomotivschuppen,6
Q2032236,Ortsstraße,6
Q1021233,Bürgermeisterei,6
Q20791519,Volksfest,6
Q192350,Ministerium,6
Q150784,Schlucht,6
Q1402443,Grenzbahnhof,6
Q10517054,Handballmannschaft,6
Q1621678,Hochbehälter,6
Q16966008,Waldschutzgebiet,6
Q114785346,Russisch-orthodoxe Kirche,6
Q627329,Arbeitsamt,6
Q18272436,Stadtbefestigung,6
Q207338,Streichquartett,6
Q6633995,Basaltsäulen,6
Q110721304,Formsteinwand,6
Q2502622,Fahrradbrücke,6
Q3117735,Selbsthilfegruppe,6
Q98478742,Betriebshof,6
Q13634881,Passage,6
Q218653,Zollhaus,6
Q786820,Automobilhersteller,6
Q1232589,Nachbildung,6
Q23891529,Honorarkonsulat,6
Q3591588,Französische Schule im Ausland,6
Q68773434,Zentrum,6
Q40080,Strand,6
Q264458,Pergola,6
Q1326028,Lager,6
Q648116,Klettersteig,6
Q15782973,Amt,6
Q2306073,Soziokulturelles Zentrum,6
Q1797205,künstliche Ruine,6
Q350268,Plastik,6
Q16510064,Sportwettbewerb,6
Q2088357,Ensemble,6
Q565744,Landeskirche,6
Q392376,Kunstgewerbeschule,6
Q269528,gemeindefreies Gebiet,6
Q1304276,Ein- und Ausfallstraße,6
Q90410189,Metallwarenfabrik,6
Q2749813,Kirchhof,6
Q11691,Wertpapierbörse,6
Q1198521,night bus service,6
Q1030403,Kanalbrücke,6
Q34038,Wasserfall,6
Q186165,Webportal,6
Q480226,Amtshaus,6
Q1004887,Thermalbad,6
Q245016,Militärbasis,6
Q98094508,Turbinenhaus,6
Q13578361,Epitaph,6
Q143912,Triumphbogen,6
Q692630,Bewegungsparcours,6
Q2125658,Radiallinie,6
Q1324355,Geopark,6
Q2307906,Sparschleuse,6
Q87816084,Oberste Landesbehörde,6
Q548662,Haltestelle,6
Q130825,Teilchenbeschleuniger,6
Q11422631,UN-Depotbibliothek,6
Q42034610,IMAX Kino,6
Q27464969,Tunnelprojekt,6
Q99302707,Straßenbahn- und Bushaltestelle,6
Q380093,Filmhochschule,6
Q2496382,Universitätskirche,6
Q21484471,Wikipedia-Artikel zu verschiedenen Themen,6
Q2245442,Wasserpumpe,6
Q1335652,Flughafenbahnhof,6
Q625298,Friedensvertrag,6
Q58271381,Wasserburgstall,6
Q818717,Beratungsstelle,6
Q2267256,Alpenvereinssektion,6
Q159675,Nebenfluss,6
Q30198,Sumpf,6
Q4801521,Kunstfestival,6
Q22731,Stein,6
Q1898246,Hubbrücke,6
Q19979289,Geburtshaus,6
Q2523674,Vierseithof,6
Q1762059,Filmproduktionsgesellschaft,6
Q63947580,Reichsbahndirektion,6
Q2223653,Terroranschlag,6
Q3580134,Jesuitenschule,6
Q510662,Ringstraße,6
Q555063,Stuttgart Masters,6
Q2104072,Pontonbrücke,6
Q131295,Bordell,6
Q1268865,Stadtbahn,6
Q1076291,Stützwand,6
Q101687,Altar,6
Q17377208,Eisenbahnverkehrsunternehmen,6
Q17485079,Kirchenruine,6
Q22715,Weinberg,6
Q15231127,WikiCon,6
Q611796,Glaziale Rinne,6
Q181348,Bahnviadukt,6
Q44539,Tempel,6
Q2461385,Turnerschaft,6
Q43767888,Triathlonwettkampf,6
Q86189847,Ortsverband,6
Q59861107,temporäre Kunstausstellung,6
Q117531692,Kreativer Wohnsitz,6
Q57338471,Wählergruppe,6
Q2011365,Oberverwaltungsgericht,6
Q1354730,Hauptzollamt,6
Q198732,Ziegelteich,6
Q2008856,Kommando,6
Q614084,Konsumgenossenschaft,6
Q6501447,Kommunalverwaltung,6
Q5633421,wissenschaftliche Zeitschrift,6
Q19884438,Koog,6
Q20820021,Kirchengemeinde,6
Q926439,Stadtkurs,6
Q184749,Berufsakademie,6
Q2466889,hydraulisches Bauwerk,6
Q156362,Weingut,6
Q18047834,Propsteikirche,6
Q1282870,Eisbahn,5
Q19973795,Energieministerium,5
Q12573007,Steinskulptur,5
Q29791211,Sport in einer geografischen Region,5
Q635801,freies Archiv,5
Q24054178,Statistisches Landesamt,5
Q104248291,Teilprojekt,5
Q20819922,Opernkompagnie,5
Q1664910,Institut für Lehrerbildung,5
Q285783,Straßenkreuzung,5
Q1935049,Militärschule,5
Q190429,Depression,5
Q96371632,profaniertes Kirchengebäude,5
Q3771516,Steg,5
Q98141590,Wärterhaus,5
Q1312557,Eisenbahnverein,5
Q1702340,Naturbad,5
Q1681685,Leichtathletik-Europacup,5
Q641406,Terrasse,5
Q1364302,Landwirtschaftsministerium,5
Q479901,WTA Hamburg,5
Q7278,politische Partei,5
Q917441,Umweltministerium,5
Q187223,Lagune,5
Q816265,Belvedere (Architektur),5
Q4260475,medizinische Einrichtung,5
Q98446075,Klosterökonomie,5
Q17350442,Örtlichkeit,5
Q4867756,Basketballturnier,5
Q27908105,Literaturhaus,5
Q1406331,Ferienstraße,5
Q15710038,Höhenburg,5
Q35112127,historisches Gebäude,5
Q1897098,Service-Club,5
Q98446088,Kreuzschlepper,5
Q484652,internationale Organisation,5
Q261398,Hofmark,5
Q249556,Bahngesellschaft,5
Q16889960,Zirkusgebäude,5
Q1402344,Feldbahn,5
Q101063310,jüdische Gemeinde,5
Q859247,Lazarett,5
Q1643757,höherer Kommunalverband,5
Q28050911,Stadtteil von Frankfurt (Oder),5
Q27678942,Tiefbunker,5
Q1061108,Wasserversorgung,5
Q98094328,Aussichtsterrasse,5
Q180997,Bockwindmühle,5
Q1251750,Brennerei,5
Q2300983,Sonderforschungsbereich,5
Q20650761,Dampflokomotive mit Schlepptender,5
Q817056,Benediktinerabtei,5
Q6621940,kommunale Selbstverwaltung,5
Q380342,Manufaktur,5
Q19984037,Weberei,5
Q828909,Kai,5
Q14916829,Internierungslager,5
Q831515,Feuerschiff,5
Q30559599,Häusergruppe,5
Q40444998,academic workshop,5
Q96086516,ehemalige Bildungsinstitution,5
Q55659167,natürliches Fließgewässer,5
Q56822897,Mühlengebäude,5
Q23905265,Museumsverbund,5
Q98446107,Mariengrotte,5
Q151511,Pissoir,5
Q117427424,Verkehrszentrale,5
Q212198,Pub,5
Q2210417,Sachgesamtheit,5
Q3252884,Gau,5
Q1800229,Weinlage,5
Q925216,Wirtschaftsschule,5
Q11880367,Erdbau,5
Q1307779,Einheitsgemeinde,5
Q1078286,Militärorchester,5
Q468756,Ufer,5
Q44512,Epidemie,5
Q1785733,Umweltschutzorganisation,5
Q811941,Bauvorhaben,5
Q659396,Reiterstandbild,5
Q1434352,Flussschwimmbad,5
Q45820240,Makerspace,5
Q12819564,Station,5
Q110304307,zweidimensionale bildliche Darstellung,5
Q1667447,Landesfeuerwehrschule,5
Q132510,Wochenmarkt,5
Q91908084,Reisezugverbindung,5
Q1633472,Korporationshaus,5
Q1796442,Königspfalz,5
Q99527323,Architektur der geografischen Lage,5
Q2586205,wissenschaftliche Bibliothek,5
Q2140699,Weinbaugebiet,5
Q1561361,Tanzschule,5
Q1190554,Ereignis,5
Q30301498,student housing,5
Q749151,Landwehr,5
Q4498974,Eishockey-Mannschaft,5
Q1256418,Ganglagerstätte,5
Q2052886,Parlamentsbibliothek,5
Q47403752,Tennisturnier-Auflage nach Geschlecht,5
Q1415080,Staatsanwaltschaft,5
Q34483580,Erzbergwerk,5
Q1435490,Volkshaus,5
Q968159,Kunstströmung,5
Q15944511,Fußballmannschaft,5
Q2460422,Gästehaus,5
Q15310171,Seehafen,5
Q14524058,Schützenhaus,5
Q111208816,Wildgehege,5
Q918457,Heizwerk,5
Q26883973,verschollene Skulptur,5
Q2327985,Stadtring,5
Q5116768,Kirchgemeindehaus,5
Q74817647,Aspekt einer geographischen Region,5
Q96376027,ehemalige Synagoge,5
Q21745157,ehemaliges Kunstwerk,5
Q1664428,Überlandstraßenbahn,5
Q1803690,Landratsamt,5
Q88556,Garnison,5
Q12139612,Liste,5
Q17278423,Stadtbezirk von Bremen,5
Q1391145,Fachgesellschaft,5
Q15835,Japanischer Garten,5
Q1197120,erloschener Vulkan,5
Q1628220,Intensivtransporthubschrauber,5
Q5787273,Gartenhaus,5
Q1325315,Erdstall,5
Q786803,Autohaus,5
Q2991489,Pfalzgrafschaft,5
Q1576693,Gondelbahn,5
Q75762,Zamenhof-Esperanto-Objekt,5
Q512129,Schwimmeuropameisterschaften,5
Q299232,Wehrgang,5
Q1877868,Lutherdenkmal,5
Q2101700,Polizeidirektion,5
Q12774,Barockgarten,5
Q891723,börsennotiertes Unternehmen,5
Q5503,U-Bahn,5
Q49833,Windkraftanlage,5
Q1538669,Schulmuseum,5
Q2146862,Revierpark,5
Q27650858,Galopprennbahn,5
Q98445735,Gartentempel,5
Q375336,Filmstudio,5
Q10561522,Zwinger,5
Q1879141,Lände,5
Q3529419,Flüsschen,5
Q213283,Auslandsvertretung,5
Q3350846,Schichtenfolge,5
Q695416,Poliklinik,5
Q12174444,Senke,5
Q1362233,Umgebindehaus,5
Q455403,Grand Hotel,5
Q25653,Fähre,5
Q2461128,Turmstation,5
Q22806,Nationalbibliothek,5
Q2137251,Regattastrecke,5
Q1574516,Fotobibliothek,5
Q211748,Ölfeld,5
Q66765217,anerkannter Träger der freien Jugendhilfe,5
Q50378766,Kulturdenkmal in Baden-Württemberg,5
Q2663692,Postamt-Gebäude,5
Q314931,Landeskriminalamt,5
Q222912,Hügelland,5
Q115570126,Sgraffito,5
Q3867138,Munich WCT,5
Q1202618,Sportplatz,5
Q3499307,Science Center,5
Q98374123,Lusthaus,5
Q3196771,Kunstmuseum (Einrichtungen),5
Q1375749,Europastadt,5
Q8978,Ortsamt,5
Q1341478,Energieversorgungsunternehmen,5
Q79416466,Stadtteil von Frankfurt am Main,5
Q1867977,Raffinerie,5
Q262406,Berufsoberschule,5
Q67140121,Wohnanlage,4
Q1666523,Sportgymnasium,4
Q683992,Militärgefängnis,4
Q43164,Küche,4
Q896635,Kursächsische Postmeilensäule,4
Q294422,öffentliches Gebäude,4
Q31374404,Einkaufszentrum,4
Q11775750,Generalstaatsanwaltschaft,4
Q17431399,staatliches Museum,4
Q88598,slawischer Burgwall,4
Q11670533,Hochbahnhof,4
Q1265353,Kriegsverbrecherprozess,4
Q17028020,Fachhochschule,4
Q27030941,Facharchiv,4
Q853854,Uhrturm,4
Q117752204,Regionales Umweltbildungszentrum,4
Q730038,Kreditinstitut,4
Q180846,Supermarkt,4
Q23004361,Fachschule,4
Q1324633,Marinestützpunkt,4
Q13418847,historisches Ereignis,4
Q917206,Langstreckenlauf,4
Q1954948,Musical-Theater,4
Q2550722,Wasserbehälter (Wasserwirtschaft),4
Q1952381,multilaterales Handelssystem,4
Q96083918,ehemaliges Kino,4
Q27998638,historische Kommission,4
Q444677,Badesee,4
Q2281788,öffentliches Aquarium,4
Q2310465,Spielzeugmuseum,4
Q15090615,Kunststätte,4
Q736917,Formation,4
Q1530704,Firmensitz,4
Q17000324,Sportmuseum,4
Q58153479,Torbogen (Brücke),4
Q810524,Becken,4
Q1519223,Gesindehaus,4
Q4404694,Kleingartenanlage,4
Q11486300,ehemalige Brücke,4
Q722218,Etikett,4
Q2416110,Theater für Kinder,4
Q539615,Lapidarium,4
Q18449828,Steinbogenbrücke,4
Q58227162,Saalbau,4
Q113594123,Tagebau,4
Q41955438,Backsteinbau,4
Q2330613,Standortübungsplatz,4
Q98968256,Augenklinik,4
Q1003207,Photovoltaik-Freiflächenanlage,4
Q1751375,Freies Theater,4
Q386724,Werk,4
Q13424425,Waldfriedhof,4
Q23583615,Ersatzbrennstoffkraftwerk,4
Q55118208,Zwangsarbeitslager für Roma und Sinti,4
Q20460,Kruzifix,4
Q494230,medizinische Fakultät,4
Q339969,Alpenvereinshütte,4
Q787113,Promenade,4
Q10715540,Villenkolonie,4
Q160091,Ebene,4
Q159350,Rundling,4
Q17438516,Musikinstrumentenmuseum,4
Q526334,Verbundkatalog,4
Q447555,Bodden,4
Q876542,Thingstätte,4
Q910597,Stellwerk,4
Q2128165,Großmarkt,4
Q989470,Clan,4
Q82113531,Verbraucherschutzministerium,4
Q1330805,Eliteschule des Sports,4
Q674251,Wartehalle,4
Q1021488,Bürgerstiftung,4
