Q128602312,Landkreis Mühldorf am Inn,Bayern
Q128602331,Landkreis Mühldorf am Inn,Bayern
Q676369,Landkreis Vorpommern-Greifswald,Mecklenburg-Vorpommern
Q1464260,Landkreis Vorpommern-Greifswald,Mecklenburg-Vorpommern
Q115092240,Landkreis Vorpommern-Greifswald,Mecklenburg-Vorpommern
Q668876,Landkreis Vorpommern-Greifswald,Mecklenburg-Vorpommern
Q15836539,Landkreis Vorpommern-Greifswald,Mecklenburg-Vorpommern
Q15840965,Landkreis Vorpommern-Greifswald,Mecklenburg-Vorpommern
Q1603303,Landkreis Vorpommern-Greifswald,Mecklenburg-Vorpommern
Q35986818,Landkreis Vorpommern-Greifswald,Mecklenburg-Vorpommern
Q104371767,Landkreis Vorpommern-Greifswald,Mecklenburg-Vorpommern
Q115100988,Landkreis Vorpommern-Greifswald,Mecklenburg-Vorpommern
Q110953961,Landkreis Vorpommern-Greifswald,Mecklenburg-Vorpommern
Q27479213,Landkreis Vorpommern-Rügen,Mecklenburg-Vorpommern
Q27479221,Landkreis Vorpommern-Rügen,Mecklenburg-Vorpommern
Q96409062,Landkreis Vorpommern-Rügen,Mecklenburg-Vorpommern
Q111731514,Landkreis Vorpommern-Rügen,Mecklenburg-Vorpommern
Q437555,Landkreis Vorpommern-Rügen,Mecklenburg-Vorpommern
Q112300653,Landkreis Vorpommern-Rügen,Mecklenburg-Vorpommern
Q1808626,Landkreis Vorpommern-Rügen,Mecklenburg-Vorpommern
Q121434915,Landkreis Vorpommern-Rügen,Mecklenburg-Vorpommern
Q641879,Landkreis Vorpommern-Rügen,Mecklenburg-Vorpommern
Q1644131,Landkreis Heilbronn,Baden-Württemberg
Q1651986,Landkreis Heilbronn,Baden-Württemberg
Q115764571,Landkreis Rottweil,Baden-Württemberg
Q115764945,Landkreis Rottweil,Baden-Württemberg
Q2139217,Landkreis Rottweil,Baden-Württemberg
Q33425804,Main-Tauber-Kreis,Baden-Württemberg
Q1483358,Rems-Murr-Kreis,Baden-Württemberg
Q1549307,Rems-Murr-Kreis,Baden-Württemberg
Q1890724,Rems-Murr-Kreis,Baden-Württemberg
Q2282368,Rems-Murr-Kreis,Baden-Württemberg
Q1437875,Rems-Murr-Kreis,Baden-Württemberg
Q2249046,Rems-Murr-Kreis,Baden-Württemberg
Q1265578,Rems-Murr-Kreis,Baden-Württemberg
Q61668487,Rems-Murr-Kreis,Baden-Württemberg
Q1247219,Rems-Murr-Kreis,Baden-Württemberg
Q126207774,Rems-Murr-Kreis,Baden-Württemberg
Q131452329,Rems-Murr-Kreis,Baden-Württemberg
Q131354696,Rems-Murr-Kreis,Baden-Württemberg
Q131418921,Rems-Murr-Kreis,Baden-Württemberg
Q1748112,Landkreis Esslingen,Baden-Württemberg
Q1471044,Landkreis Esslingen,Baden-Württemberg
Q892654,Landkreis Esslingen,Baden-Württemberg
Q1688075,Landkreis Esslingen,Baden-Württemberg
Q2013660,Landkreis Esslingen,Baden-Württemberg
Q2175532,Landkreis Esslingen,Baden-Württemberg
Q218580,Landkreis Esslingen,Baden-Württemberg
Q2009455,Landkreis Esslingen,Baden-Württemberg
Q2011275,Landkreis Esslingen,Baden-Württemberg
Q1629000,Landkreis Esslingen,Baden-Württemberg
Q996908,Landkreis Esslingen,Baden-Württemberg
Q105078316,Landkreis Esslingen,Baden-Württemberg
Q2691189,Landkreis Esslingen,Baden-Württemberg
Q1250225,Landkreis Esslingen,Baden-Württemberg
Q1738511,Landkreis Esslingen,Baden-Württemberg
Q126126438,Landkreis Esslingen,Baden-Württemberg
Q1982000,Landkreis Böblingen,Baden-Württemberg
Q48616313,Landkreis Böblingen,Baden-Württemberg
Q1921820,Landkreis Böblingen,Baden-Württemberg
Q2071651,Landkreis Böblingen,Baden-Württemberg
Q1813080,Landkreis Böblingen,Baden-Württemberg
Q100085272,Landkreis Böblingen,Baden-Württemberg
